2.0,3.0,2.0,2.0,3.0
3.0,2.0,2.0,3.0,3.0
2.0,2.0,3.0,3.0,4.0
2.0,3.0,3.0,4.0,5.0
3.0,3.0,4.0,5.0,5.0
3.0,4.0,5.0,5.0,5.0
4.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,9.0
5.0,5.0,5.0,9.0,9.0
5.0,5.0,9.0,9.0,9.0
5.0,9.0,9.0,9.0,11.0
9.0,9.0,9.0,11.0,11.0
9.0,9.0,11.0,11.0,13.0
9.0,11.0,11.0,13.0,13.0
11.0,11.0,13.0,13.0,13.0
11.0,13.0,13.0,13.0,15.0
13.0,13.0,13.0,15.0,15.0
13.0,13.0,15.0,15.0,18.0
13.0,15.0,15.0,18.0,20.0
15.0,15.0,18.0,20.0,20.0
15.0,18.0,20.0,20.0,35.0
18.0,20.0,20.0,35.0,46.0
20.0,20.0,35.0,46.0,61.0
20.0,35.0,46.0,61.0,68.0
35.0,46.0,61.0,68.0,78.0
46.0,61.0,68.0,78.0,94.0
61.0,68.0,78.0,94.0,144.0
68.0,78.0,94.0,144.0,184.0
78.0,94.0,144.0,184.0,221.0
94.0,144.0,184.0,221.0,259.0
144.0,184.0,221.0,259.0,319.0
184.0,221.0,259.0,319.0,397.0
221.0,259.0,319.0,397.0,443.0
259.0,319.0,397.0,443.0,493.0
319.0,397.0,443.0,493.0,555.0
397.0,443.0,493.0,555.0,625.0
1.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,3.0
2.0,2.0,2.0,3.0,3.0
2.0,2.0,3.0,3.0,3.0
2.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,5.0
3.0,3.0,3.0,5.0,5.0
3.0,3.0,5.0,5.0,7.0
3.0,5.0,5.0,7.0,7.0
5.0,5.0,7.0,7.0,7.0
5.0,7.0,7.0,7.0,7.0
7.0,7.0,7.0,7.0,7.0
7.0,7.0,7.0,7.0,9.0
7.0,7.0,7.0,9.0,9.0
7.0,7.0,9.0,9.0,16.0
7.0,9.0,9.0,16.0,19.0
9.0,9.0,16.0,19.0,20.0
9.0,16.0,19.0,20.0,29.0
16.0,19.0,20.0,29.0,29.0
19.0,20.0,29.0,29.0,37.0
20.0,29.0,29.0,37.0,42.0
29.0,29.0,37.0,42.0,50.0
29.0,37.0,42.0,50.0,67.0
37.0,42.0,50.0,67.0,100.0
42.0,50.0,67.0,100.0,134.0
50.0,67.0,100.0,134.0,170.0
67.0,100.0,134.0,170.0,170.0
100.0,134.0,170.0,170.0,235.0
134.0,170.0,170.0,235.0,257.0
170.0,170.0,235.0,257.0,287.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0
1.0,1.0,1.0,2.0,2.0
1.0,1.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,3.0
2.0,2.0,2.0,3.0,3.0
2.0,2.0,3.0,3.0,5.0
2.0,3.0,3.0,5.0,5.0
3.0,3.0,5.0,5.0,6.0
3.0,5.0,5.0,6.0,7.0
5.0,5.0,6.0,7.0,7.0
5.0,6.0,7.0,7.0,10.0
6.0,7.0,7.0,10.0,10.0
7.0,7.0,10.0,10.0,10.0
7.0,10.0,10.0,10.0,16.0
10.0,10.0,10.0,16.0,22.0
10.0,10.0,16.0,22.0,28.0
10.0,16.0,22.0,28.0,28.0
16.0,22.0,28.0,28.0,36.0
22.0,28.0,28.0,36.0,47.0
28.0,28.0,36.0,47.0,47.0
28.0,36.0,47.0,47.0,62.0
1.0,1.0,1.0,1.0,2.0
1.0,1.0,1.0,2.0,3.0
1.0,1.0,2.0,3.0,4.0
1.0,2.0,3.0,4.0,4.0
2.0,3.0,4.0,4.0,4.0
3.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,4.0
4.0,4.0,4.0,4.0,7.0
4.0,4.0,4.0,7.0,7.0
4.0,4.0,7.0,7.0,9.0
4.0,7.0,7.0,9.0,9.0
7.0,7.0,9.0,9.0,10.0
7.0,9.0,9.0,10.0,10.0
9.0,9.0,10.0,10.0,10.0
9.0,10.0,10.0,10.0,11.0
10.0,10.0,10.0,11.0,11.0
10.0,10.0,11.0,11.0,15.0
10.0,11.0,11.0,15.0,18.0
11.0,11.0,15.0,18.0,21.0
11.0,15.0,18.0,21.0,21.0
15.0,18.0,21.0,21.0,36.0
18.0,21.0,21.0,36.0,49.0
21.0,21.0,36.0,49.0,57.0
21.0,36.0,49.0,57.0,71.0
36.0,49.0,57.0,71.0,94.0
49.0,57.0,71.0,94.0,121.0
57.0,71.0,94.0,121.0,121.0
71.0,94.0,121.0,121.0,121.0
94.0,121.0,121.0,121.0,229.0
121.0,121.0,121.0,229.0,355.0
121.0,121.0,229.0,355.0,355.0
121.0,229.0,355.0,355.0,411.0
229.0,355.0,355.0,411.0,466.0
355.0,355.0,411.0,466.0,520.0
355.0,411.0,466.0,520.0,574.0
411.0,466.0,520.0,574.0,685.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,3.0
2.0,2.0,2.0,3.0,3.0
2.0,2.0,3.0,3.0,3.0
2.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,4.0
3.0,3.0,3.0,4.0,6.0
3.0,3.0,4.0,6.0,9.0
3.0,4.0,6.0,9.0,9.0
4.0,6.0,9.0,9.0,14.0
6.0,9.0,9.0,14.0,17.0
9.0,9.0,14.0,17.0,17.0
9.0,14.0,17.0,17.0,28.0
14.0,17.0,17.0,28.0,31.0
17.0,17.0,28.0,31.0,35.0
17.0,28.0,31.0,35.0,52.0
28.0,31.0,35.0,52.0,64.0
31.0,35.0,52.0,64.0,90.0
35.0,52.0,64.0,90.0,120.0
52.0,64.0,90.0,120.0,140.0
64.0,90.0,120.0,140.0,175.0
90.0,120.0,140.0,175.0,175.0
120.0,140.0,175.0,175.0,231.0
140.0,175.0,175.0,231.0,231.0
175.0,175.0,231.0,231.0,278.0
2.0,2.0,3.0,3.0,9.0
2.0,3.0,3.0,9.0,14.0
3.0,3.0,9.0,14.0,18.0
3.0,9.0,14.0,18.0,21.0
9.0,14.0,18.0,21.0,29.0
14.0,18.0,21.0,29.0,41.0
18.0,21.0,29.0,41.0,55.0
21.0,29.0,41.0,55.0,79.0
29.0,41.0,55.0,79.0,104.0
41.0,55.0,79.0,104.0,131.0
55.0,79.0,104.0,131.0,182.0
79.0,104.0,131.0,182.0,246.0
104.0,131.0,182.0,246.0,302.0
131.0,182.0,246.0,302.0,504.0
182.0,246.0,302.0,504.0,655.0
246.0,302.0,504.0,655.0,860.0
302.0,504.0,655.0,860.0,1018.0
504.0,655.0,860.0,1018.0,1332.0
655.0,860.0,1018.0,1332.0,1646.0
860.0,1018.0,1332.0,1646.0,2013.0
1018.0,1332.0,1646.0,2013.0,2388.0
1332.0,1646.0,2013.0,2388.0,2814.0
1646.0,2013.0,2388.0,2814.0,3582.0
2013.0,2388.0,2814.0,3582.0,4474.0
2388.0,2814.0,3582.0,4474.0,5283.0
2814.0,3582.0,4474.0,5283.0,5588.0
3582.0,4474.0,5283.0,5588.0,6909.0
4474.0,5283.0,5588.0,6909.0,7657.0
5283.0,5588.0,6909.0,7657.0,8271.0
3.0,3.0,3.0,3.0,6.0
3.0,3.0,3.0,6.0,6.0
3.0,3.0,6.0,6.0,9.0
3.0,6.0,6.0,9.0,9.0
6.0,6.0,9.0,9.0,9.0
6.0,9.0,9.0,9.0,11.0
9.0,9.0,9.0,11.0,11.0
9.0,9.0,11.0,11.0,11.0
9.0,11.0,11.0,11.0,15.0
11.0,11.0,11.0,15.0,15.0
11.0,11.0,15.0,15.0,23.0
11.0,15.0,15.0,23.0,28.0
15.0,15.0,23.0,28.0,28.0
15.0,23.0,28.0,28.0,28.0
23.0,28.0,28.0,28.0,44.0
28.0,28.0,28.0,44.0,44.0
28.0,28.0,44.0,44.0,53.0
28.0,44.0,44.0,53.0,65.0
44.0,44.0,53.0,65.0,72.0
44.0,53.0,65.0,72.0,87.0
53.0,65.0,72.0,87.0,93.0
65.0,72.0,87.0,93.0,122.0
72.0,87.0,93.0,122.0,165.0
87.0,93.0,122.0,165.0,182.0
1.0,1.0,1.0,3.0,3.0
1.0,1.0,3.0,3.0,4.0
1.0,3.0,3.0,4.0,4.0
3.0,3.0,4.0,4.0,4.0
3.0,4.0,4.0,4.0,5.0
4.0,4.0,4.0,5.0,5.0
4.0,4.0,5.0,5.0,9.0
4.0,5.0,5.0,9.0,10.0
5.0,5.0,9.0,10.0,10.0
1.0,23.0,33.0,33.0,36.0
23.0,33.0,33.0,36.0,41.0
33.0,33.0,36.0,41.0,47.0
33.0,36.0,41.0,47.0,49.0
36.0,41.0,47.0,49.0,49.0
41.0,47.0,49.0,49.0,52.0
47.0,49.0,49.0,52.0,55.0
49.0,49.0,52.0,55.0,60.0
49.0,52.0,55.0,60.0,85.0
52.0,55.0,60.0,85.0,85.0
55.0,60.0,85.0,85.0,95.0
60.0,85.0,85.0,95.0,110.0
85.0,85.0,95.0,110.0,195.0
85.0,95.0,110.0,195.0,195.0
95.0,110.0,195.0,195.0,195.0
110.0,195.0,195.0,195.0,210.0
195.0,195.0,195.0,210.0,214.0
195.0,195.0,210.0,214.0,214.0
195.0,210.0,214.0,214.0,228.0
210.0,214.0,214.0,228.0,256.0
214.0,214.0,228.0,256.0,278.0
214.0,228.0,256.0,278.0,285.0
228.0,256.0,278.0,285.0,305.0
256.0,278.0,285.0,305.0,334.0
278.0,285.0,305.0,334.0,377.0
285.0,305.0,334.0,377.0,392.0
305.0,334.0,377.0,392.0,419.0
334.0,377.0,392.0,419.0,458.0
377.0,392.0,419.0,458.0,466.0
392.0,419.0,458.0,466.0,476.0
3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,3.0
3.0,3.0,3.0,3.0,5.0
3.0,3.0,3.0,5.0,8.0
3.0,3.0,5.0,8.0,10.0
3.0,5.0,8.0,10.0,14.0
5.0,8.0,10.0,14.0,17.0
8.0,10.0,14.0,17.0,20.0
10.0,14.0,17.0,20.0,25.0
14.0,17.0,20.0,25.0,27.0
17.0,20.0,25.0,27.0,33.0
20.0,25.0,27.0,33.0,39.0
25.0,27.0,33.0,39.0,39.0
27.0,33.0,39.0,39.0,44.0
33.0,39.0,39.0,44.0,48.0
39.0,39.0,44.0,48.0,48.0
2.0,2.0,5.0,5.0,6.0
2.0,5.0,5.0,6.0,14.0
5.0,5.0,6.0,14.0,17.0
5.0,6.0,14.0,17.0,18.0
6.0,14.0,17.0,18.0,18.0
14.0,17.0,18.0,18.0,18.0
17.0,18.0,18.0,18.0,24.0
18.0,18.0,18.0,24.0,26.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,6.0
1.0,1.0,1.0,6.0,6.0
1.0,1.0,6.0,6.0,6.0
1.0,6.0,6.0,6.0,6.0
6.0,6.0,6.0,6.0,6.0
6.0,6.0,6.0,6.0,6.0
6.0,6.0,6.0,6.0,9.0
6.0,6.0,6.0,9.0,9.0
6.0,6.0,9.0,9.0,12.0
6.0,9.0,9.0,12.0,27.0
9.0,9.0,12.0,27.0,27.0
9.0,12.0,27.0,27.0,27.0
12.0,27.0,27.0,27.0,36.0
27.0,27.0,27.0,36.0,36.0
27.0,27.0,36.0,36.0,51.0
27.0,36.0,36.0,51.0,51.0
36.0,36.0,51.0,51.0,69.0
36.0,51.0,51.0,69.0,76.0
51.0,51.0,69.0,76.0,76.0
51.0,69.0,76.0,76.0,81.0
69.0,76.0,76.0,81.0,81.0
76.0,76.0,81.0,81.0,86.0
76.0,81.0,81.0,86.0,86.0
81.0,81.0,86.0,86.0,94.0
81.0,86.0,86.0,94.0,94.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0
1.0,1.0,1.0,2.0,8.0
1.0,1.0,2.0,8.0,13.0
1.0,2.0,8.0,13.0,23.0
2.0,8.0,13.0,23.0,50.0
8.0,13.0,23.0,50.0,109.0
13.0,23.0,50.0,109.0,169.0
23.0,50.0,109.0,169.0,200.0
50.0,109.0,169.0,200.0,239.0
109.0,169.0,200.0,239.0,267.0
169.0,200.0,239.0,267.0,314.0
200.0,239.0,267.0,314.0,314.0
239.0,267.0,314.0,314.0,559.0
267.0,314.0,314.0,559.0,689.0
314.0,314.0,559.0,689.0,886.0
314.0,559.0,689.0,886.0,1058.0
559.0,689.0,886.0,1058.0,1243.0
689.0,886.0,1058.0,1243.0,1486.0
886.0,1058.0,1243.0,1486.0,1795.0
1058.0,1243.0,1486.0,1795.0,2257.0
1243.0,1486.0,1795.0,2257.0,2815.0
1486.0,1795.0,2257.0,2815.0,3401.0
1795.0,2257.0,2815.0,3401.0,3743.0
2257.0,2815.0,3401.0,3743.0,4269.0
2815.0,3401.0,3743.0,4269.0,4937.0
3401.0,3743.0,4269.0,4937.0,6235.0
3743.0,4269.0,4937.0,6235.0,7284.0
4269.0,4937.0,6235.0,7284.0,9134.0
1.0,1.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,5.0
2.0,2.0,2.0,5.0,6.0
2.0,2.0,5.0,6.0,6.0
2.0,5.0,6.0,6.0,6.0
5.0,6.0,6.0,6.0,6.0
6.0,6.0,6.0,6.0,6.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0
1.0,1.0,1.0,2.0,2.0
1.0,1.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,3.0
2.0,2.0,2.0,3.0,3.0
2.0,2.0,3.0,10.0,10.0
2.0,3.0,10.0,10.0,11.0
3.0,10.0,10.0,11.0,11.0
10.0,10.0,11.0,11.0,12.0
10.0,11.0,11.0,12.0,12.0
11.0,11.0,12.0,12.0,15.0
11.0,12.0,12.0,15.0,19.0
12.0,12.0,15.0,19.0,24.0
